wh_id,product_id,supplier_id,price,procurement,markup,sales_price,stock_quantity
10568,1383,7,111.09,0.48,0.25,138.86,21
10569,1383,8,114.22,0.45,0.25,142.78,85
10570,1383,5,104.18,0.14,0.25,130.23,49
10571,1383,4,112.34,0.4,0.25,140.43,50
10572,1383,6,98.53,0.32,0.25,123.16,47
10573,1383,1,101.04,0.38,0.25,126.3,33
10574,1313,7,124.94,0.4,0.25,156.18,47
10575,1313,5,118.08,0.12,0.25,147.6,47
10576,1313,2,121.13,0.32,0.25,151.41,95
10577,1313,6,128.74,0.43,0.25,160.93,88
10578,1574,5,657.99,0.1,0.25,822.49,96
10579,1574,3,692.4,0.12,0.25,865.5,77
10580,1574,7,795.61,0.47,0.25,994.51,15
10581,1574,2,726.8,0.34,0.25,908.5,46
10582,3087,4,2174.71,0.41,0.25,2718.39,96
10583,3087,5,2226.8,0.11,0.25,2783.5,81
10584,3087,8,2317.95,0.44,0.25,2897.44,97
10585,3087,7,2200.75,0.47,0.25,2750.94,57
10586,3087,1,2239.82,0.4,0.25,2799.78,65
10587,3087,10,2291.91,0.49,0.25,2864.89,25
10588,84,4,1011.13,0.46,0.25,1263.91,45
10589,84,3,902.41,0.11,0.25,1128.01,42
10590,84,8,924.15,0.33,0.25,1155.19,86
10591,84,2,935.03,0.4,0.25,1168.79,37
10592,84,1,858.92,0.32,0.25,1073.65,26
10593,4955,10,442.59,0.44,0.25,553.24,14
10594,4955,2,416.41,0.37,0.25,520.51,45
10595,4955,9,416.41,0.3,0.25,520.51,32
10596,4955,5,405.93,0.1,0.25,507.41,93
10597,2020,5,21.59,0.14,0.25,26.99,62
10598,2020,3,20.82,0.13,0.25,26.02,46
10599,2020,9,21.59,0.48,0.25,26.99,63
10600,2020,10,21.97,0.43,0.25,27.46,23
10601,3844,9,246.26,0.47,0.25,307.82,11
10602,3844,8,247.71,0.36,0.25,309.64,48
10603,3844,2,227.43,0.31,0.25,284.29,68
10604,3844,10,252.06,0.45,0.25,315.08,50
10605,3844,4,262.2,0.45,0.25,327.75,53
10606,3844,6,234.67,0.4,0.25,293.34,64
10607,2325,5,60.06,0.12,0.25,75.08,96
10608,2325,9,64.43,0.4,0.25,80.54,28
10609,2325,10,61.15,0.38,0.25,76.44,33
10610,2325,3,60.06,0.14,0.25,75.08,92
10611,4125,10,2295.2,0.34,0.25,2869.0,69
10612,4125,6,2383.47,0.4,0.25,2979.34,38
10613,4125,1,2633.59,0.5,0.25,3291.99,74
10614,4125,4,2442.32,0.38,0.25,3052.9,57
10615,4125,7,2324.62,0.34,0.25,2905.77,78
10616,4125,9,2457.04,0.46,0.25,3071.3,16
10617,1763,8,254.51,0.34,0.25,318.14,35
10618,1763,7,294.53,0.45,0.25,368.16,71
10619,1763,3,257.71,0.1,0.25,322.14,66
10620,1763,10,257.71,0.38,0.25,322.14,31
10621,1763,6,275.32,0.5,0.25,344.15,96
10622,1763,5,256.11,0.1,0.25,320.14,90
10623,4951,2,17.99,0.34,0.25,22.49,16
10624,4951,3,17.58,0.15,0.25,21.98,35
10625,4951,8,17.47,0.4,0.25,21.84,86
10626,4951,4,18.82,0.45,0.25,23.52,58
10627,2889,4,88.24,0.36,0.25,110.3,11
10628,2889,5,91.04,0.15,0.25,113.8,68
10629,2889,8,101.65,0.46,0.25,127.06,92
10630,5264,3,347.96,0.15,0.25,434.95,29
10631,5264,7,360.69,0.34,0.25,450.86,79
10632,5264,1,381.91,0.49,0.25,477.39,89
10633,5264,4,352.2,0.37,0.25,440.25,56
10634,5264,6,345.84,0.4,0.25,432.3,82
10635,2273,4,146.74,0.38,0.25,183.42,13
10636,2273,9,152.24,0.37,0.25,190.3,64
10637,2273,7,162.33,0.42,0.25,202.91,77
10638,2273,10,154.99,0.41,0.25,193.74,28
10639,2273,1,161.41,0.47,0.25,201.76,89
10640,3779,8,9365.39,0.41,0.25,11706.74,82
10641,3779,2,8995.01,0.43,0.25,11243.76,44
10642,3779,5,8042.59,0.11,0.25,10053.24,48
10643,3779,4,9471.21,0.46,0.25,11839.01,63
10644,3779,3,8518.8,0.12,0.25,10648.5,30
10645,220,6,258.01,0.46,0.25,322.51,86
10646,220,5,248.85,0.12,0.25,311.06,93
10647,220,4,265.65,0.36,0.25,332.06,20
10648,220,8,259.54,0.33,0.25,324.42,90
10649,220,10,264.12,0.37,0.25,330.15,34
10650,220,9,280.91,0.49,0.25,351.14,99
10651,5169,4,368.63,0.41,0.25,460.79,94
10652,5169,8,381.79,0.42,0.25,477.24,57
10653,5169,9,383.98,0.46,0.25,479.98,50
10654,2661,9,60.65,0.5,0.25,75.81,55
10655,2661,1,60.31,0.46,0.25,75.39,86
10656,2661,10,53.87,0.35,0.25,67.34,55
10657,2661,3,58.27,0.13,0.25,72.84,49
10658,2661,4,59.97,0.44,0.25,74.96,58
10659,2661,2,52.85,0.31,0.25,66.06,77
10660,821,1,51.11,0.38,0.25,63.89,53
10661,821,9,52.34,0.37,0.25,65.43,75
10662,821,8,49.88,0.34,0.25,62.35,50
10663,821,10,48.96,0.37,0.25,61.2,10
10664,821,6,46.8,0.3,0.25,58.5,52
10665,247,10,93.12,0.44,0.25,116.4,40
10666,247,1,94.71,0.5,0.25,118.39,79
10667,247,5,89.42,0.12,0.25,111.78,55
10668,247,8,89.42,0.43,0.25,111.78,15
10669,247,6,85.19,0.32,0.25,106.49,44
10670,3020,1,2908.09,0.44,0.25,3635.11,35
10671,3020,10,2826.86,0.41,0.25,3533.58,55
10672,3020,5,2534.42,0.15,0.25,3168.02,49
10673,3020,4,2631.9,0.4,0.25,3289.88,86
10674,4175,10,470.87,0.38,0.25,588.59,54
10675,4175,2,502.65,0.36,0.25,628.31,95
10676,4175,7,488.21,0.4,0.25,610.26,88
10677,4175,4,476.65,0.39,0.25,595.81,48
10678,4175,1,511.32,0.38,0.25,639.15,34
10679,4175,9,537.32,0.47,0.25,671.65,61
10680,137,6,454.79,0.33,0.25,568.49,43
10681,137,4,497.16,0.39,0.25,621.45,82
10682,137,10,514.11,0.43,0.25,642.64,97
10683,4797,8,424.98,0.36,0.25,531.22,13
10684,4797,2,422.47,0.42,0.25,528.09,90
10685,4797,7,437.56,0.36,0.25,546.95,20
10686,1483,10,165.34,0.4,0.25,206.68,56
10687,1483,5,152.41,0.14,0.25,190.51,78
10688,1483,9,167.19,0.48,0.25,208.99,55
10689,1483,3,151.49,0.13,0.25,189.36,31
10690,1483,6,160.72,0.46,0.25,200.9,66
10691,1271,3,68.96,0.15,0.25,86.2,38
10692,1271,4,66.18,0.47,0.25,82.72,76
10693,1271,7,72.52,0.46,0.25,90.65,50
10694,1271,6,67.77,0.43,0.25,84.71,82
10695,1271,8,66.58,0.39,0.25,83.22,53
10696,2459,9,100.1,0.31,0.25,125.12,68
10697,2459,2,117.33,0.4,0.25,146.66,70
10698,2459,1,119.32,0.44,0.25,149.15,69
10699,2459,6,103.41,0.3,0.25,129.26,48
10700,2459,10,111.37,0.32,0.25,139.21,74
10701,309,6,197.79,0.46,0.25,247.24,70
10702,309,5,174.4,0.11,0.25,218.0,23
10703,309,10,175.46,0.31,0.25,219.32,85
10704,309,8,196.73,0.46,0.25,245.91,68
10705,309,2,182.9,0.44,0.25,228.62,81
10706,4170,7,1107.06,0.33,0.25,1383.82,84
10707,4170,6,1133.11,0.43,0.25,1416.39,97
10708,4170,5,1100.54,0.13,0.25,1375.68,65
10709,4170,4,1217.76,0.5,0.25,1522.2,92
10710,4170,1,1067.98,0.36,0.25,1334.98,35
10711,4170,3,1126.59,0.14,0.25,1408.24,63
10712,3376,4,2682.76,0.45,0.25,3353.45,27
10713,3376,8,2507.79,0.46,0.25,3134.74,70
10714,3376,1,2493.21,0.34,0.25,3116.51,85
10715,3376,5,2536.95,0.15,0.25,3171.19,55
10716,3376,6,2361.99,0.38,0.25,2952.49,14
10717,3772,10,2945.49,0.35,0.25,3681.86,12
10718,3772,9,3162.34,0.47,0.25,3952.92,15
10719,3772,4,2963.56,0.38,0.25,3704.45,94
10720,3772,8,3035.84,0.43,0.25,3794.8,33
10721,3772,3,2837.07,0.15,0.25,3546.34,41
10722,2525,1,59.01,0.37,0.25,73.76,74
10723,2525,5,55.56,0.15,0.25,69.45,79
10724,2525,8,59.01,0.36,0.25,73.76,91
10725,2525,7,59.7,0.42,0.25,74.62,76
10726,2525,4,57.29,0.33,0.25,71.61,54
10727,4366,9,459.57,0.48,0.25,574.46,11
10728,4366,4,446.52,0.42,0.25,558.15,95
10729,4366,3,425.63,0.12,0.25,532.04,12
10730,4366,8,464.79,0.45,0.25,580.99,100
10731,2935,4,70.66,0.37,0.25,88.32,88
10732,2935,2,73.72,0.45,0.25,92.15,97
10733,2935,5,75.03,0.15,0.25,93.79,94
10734,1325,10,75.42,0.42,0.25,94.28,25
10735,1325,9,80.02,0.42,0.25,100.02,26
10736,1325,6,70.82,0.34,0.25,88.52,73
10737,1325,8,72.66,0.34,0.25,90.82,18
10738,1325,5,72.2,0.1,0.25,90.25,61
10739,1870,8,14.08,0.35,0.25,17.6,61
10740,1870,1,14.69,0.33,0.25,18.36,77
10741,1870,7,13.64,0.33,0.25,17.05,21
10742,1870,3,14.34,0.12,0.25,17.92,97
10743,1870,9,14.86,0.33,0.25,18.58,71
10744,1688,8,936.28,0.45,0.25,1170.35,65
10745,1688,1,809.76,0.32,0.25,1012.2,48
10746,1688,7,885.68,0.44,0.25,1107.1,37
10747,1688,9,880.61,0.37,0.25,1100.76,79
10748,1688,2,860.37,0.39,0.25,1075.46,72
10749,1688,4,865.43,0.41,0.25,1081.79,18
10750,1584,5,566.33,0.13,0.25,707.91,11
10751,1584,3,535.99,0.15,0.25,669.99,12
10752,1584,6,566.33,0.36,0.25,707.91,42
10753,1584,2,559.59,0.35,0.25,699.49,91
10754,3147,9,3259.79,0.34,0.25,4074.74,84
10755,3147,2,3299.79,0.36,0.25,4124.74,24
10756,3147,10,3399.78,0.45,0.25,4249.73,76
10757,3147,3,3259.79,0.13,0.25,4074.74,81
10758,3147,4,3419.78,0.48,0.25,4274.73,86
10759,3147,5,3179.79,0.13,0.25,3974.74,65
10760,1967,3,6.47,0.12,0.25,8.09,28
10761,1967,10,6.95,0.4,0.25,8.69,91
10762,1967,2,6.91,0.39,0.25,8.64,42
10763,1967,6,6.75,0.36,0.25,8.44,39
10764,1967,4,6.91,0.45,0.25,8.64,52
10765,1967,5,6.43,0.14,0.25,8.04,89
10766,1373,9,83.27,0.48,0.25,104.09,47
10767,1373,3,84.23,0.15,0.25,105.29,44
10768,1373,2,83.75,0.36,0.25,104.69,42
10769,1373,5,79.39,0.14,0.25,99.24,86
10770,1373,4,77.94,0.4,0.25,97.42,81
10771,1373,10,82.3,0.43,0.25,102.88,25
10772,184,6,1467.42,0.48,0.25,1834.28,89
10773,184,9,1340.51,0.41,0.25,1675.64,84
10774,184,2,1372.24,0.43,0.25,1715.3,19
10775,184,5,1237.39,0.13,0.25,1546.74,72
10776,184,1,1300.85,0.4,0.25,1626.06,45
10777,2956,4,174.78,0.31,0.25,218.48,50
10778,2956,10,181.34,0.41,0.25,226.68,52
10779,2956,5,183.52,0.13,0.25,229.4,75
10780,2956,1,191.17,0.35,0.25,238.96,55
10781,2956,9,166.04,0.3,0.25,207.55,47
10782,4617,4,2268.79,0.31,0.25,2835.99,46
10783,4617,5,2183.17,0.12,0.25,2728.96,59
10784,4617,3,2283.06,0.12,0.25,2853.82,21
10785,4617,8,2482.82,0.36,0.25,3103.52,86
10786,4617,7,2454.29,0.34,0.25,3067.86,88
10787,2067,10,2.85,0.43,0.25,3.56,16
10788,2067,7,2.79,0.41,0.25,3.49,16
10789,2067,6,2.88,0.46,0.25,3.6,35
10790,3381,7,4377.93,0.35,0.25,5472.41,100
10791,3381,9,4428.84,0.47,0.25,5536.05,26
10792,3381,3,4021.59,0.13,0.25,5026.99,75
10793,3381,1,4759.73,0.49,0.25,5949.66,66
10794,1594,7,411.36,0.33,0.25,514.2,98
10795,1594,3,446.31,0.14,0.25,557.89,39
10796,1594,8,432.86,0.41,0.25,541.08,74
10797,1594,5,435.55,0.13,0.25,544.44,88
10798,1594,4,470.5,0.37,0.25,588.12,18
10799,3707,2,356.61,0.5,0.25,445.76,52
10800,3707,6,327.69,0.45,0.25,409.61,86
10801,3707,4,327.69,0.49,0.25,409.61,81
10802,1980,1,20.86,0.42,0.25,26.08,12
10803,1980,2,19.24,0.33,0.25,24.05,19
10804,1980,3,18.08,0.15,0.25,22.6,29
10805,1980,7,20.63,0.39,0.25,25.79,91
10806,1980,10,20.51,0.38,0.25,25.64,17
10807,1980,6,20.75,0.41,0.25,25.94,66
10808,2046,6,29.44,0.32,0.25,36.8,31
10809,2046,1,27.35,0.35,0.25,34.19,88
10810,2046,2,30.66,0.48,0.25,38.33,93
10811,2046,8,28.57,0.31,0.25,35.71,77
10812,4912,6,305.61,0.48,0.25,382.01,97
10813,4912,2,282.11,0.39,0.25,352.64,26
10814,4912,7,297.22,0.45,0.25,371.52,56
10815,4912,4,256.92,0.3,0.25,321.15,18
10816,4912,9,297.22,0.49,0.25,371.52,93
10817,4912,5,268.67,0.14,0.25,335.84,49
10818,1274,7,90.43,0.41,0.25,113.04,78
10819,1274,1,99.92,0.48,0.25,124.9,17
10820,1274,4,92.1,0.42,0.25,115.12,92
10821,2009,2,10.7,0.4,0.25,13.38,90
10822,2009,3,10.82,0.15,0.25,13.52,29
10823,2009,1,11.01,0.4,0.25,13.76,15
10824,2009,6,10.51,0.39,0.25,13.14,63
10825,4619,5,1547.15,0.11,0.25,1933.94,73
10826,4619,2,1801.61,0.37,0.25,2252.01,22
10827,4619,10,1760.9,0.46,0.25,2201.12,87
10828,4619,3,1587.86,0.11,0.25,1984.82,34
10829,4619,8,1730.36,0.41,0.25,2162.95,18
10830,1732,3,718.76,0.13,0.25,898.45,50
10831,1732,6,732.07,0.44,0.25,915.09,97
10832,1732,8,732.07,0.4,0.25,915.09,90
10833,1732,4,705.45,0.35,0.25,881.81,67
10834,1732,2,754.26,0.48,0.25,942.82,38
10835,5325,7,32.88,0.4,0.25,41.1,23
10836,5325,1,33.27,0.43,0.25,41.59,72
10837,5325,5,30.14,0.13,0.25,37.67,62
10838,5325,4,34.05,0.47,0.25,42.56,63
10839,5325,10,32.29,0.31,0.25,40.36,96
10840,5325,6,31.9,0.35,0.25,39.88,19
10841,2573,4,52.54,0.38,0.25,65.68,76
10842,2573,2,51.93,0.44,0.25,64.91,90
10843,2573,8,53.15,0.37,0.25,66.44,75
10844,2573,9,48.59,0.33,0.25,60.74,23
10845,3556,8,1285.27,0.31,0.25,1606.59,24
10846,3556,5,1327.0,0.14,0.25,1658.75,82
10847,3556,4,1318.65,0.33,0.25,1648.31,34
10848,3556,2,1377.07,0.44,0.25,1721.34,17
10849,3556,10,1452.19,0.46,0.25,1815.24,26
10850,3556,9,1335.34,0.39,0.25,1669.18,37
10851,5039,7,500.97,0.32,0.25,626.21,93
10852,5039,9,533.57,0.41,0.25,666.96,16
10853,5039,5,483.18,0.1,0.25,603.98,98
10854,5039,3,480.22,0.11,0.25,600.28,23
10855,5039,4,512.82,0.43,0.25,641.03,88
10856,2918,2,65.22,0.34,0.25,81.53,89
10857,2918,4,71.26,0.49,0.25,89.08,91
10858,2918,3,63.21,0.15,0.25,79.01,15
10859,2918,5,65.22,0.14,0.25,81.53,30
10860,2918,6,64.01,0.36,0.25,80.01,75
10861,2918,8,68.04,0.35,0.25,85.05,50
10862,4643,7,101.45,0.37,0.25,126.81,85
10863,4643,9,105.51,0.43,0.25,131.89,50
10864,4643,8,96.81,0.38,0.25,121.01,92
10865,734,5,15.2,0.11,0.25,19.0,75
10866,734,4,14.72,0.33,0.25,18.4,26
10867,734,6,15.3,0.33,0.25,19.12,30
10868,820,3,53.4,0.15,0.25,66.75,19
10869,820,9,60.37,0.46,0.25,75.46,94
10870,820,7,58.05,0.37,0.25,72.56,81
10871,3632,1,5960.03,0.39,0.25,7450.04,82
10872,3632,2,5320.26,0.31,0.25,6650.33,59
10873,3632,6,5825.34,0.37,0.25,7281.68,92
10874,3632,10,5892.69,0.38,0.25,7365.86,15
10875,3632,4,5555.96,0.4,0.25,6944.95,90
10876,3632,5,5791.67,0.14,0.25,7239.59,52
10877,1386,7,75.39,0.48,0.25,94.24,78
10878,1386,4,76.28,0.46,0.25,95.35,53
10879,1386,9,78.48,0.44,0.25,98.1,80
10880,1386,1,76.72,0.42,0.25,95.9,62
10881,1386,8,76.28,0.43,0.25,95.35,65
10882,1386,3,74.07,0.13,0.25,92.59,12
10883,5406,7,65.19,0.31,0.25,81.49,34
10884,5406,5,68.95,0.12,0.25,86.19,29
10885,5406,9,68.95,0.44,0.25,86.19,73
10886,5406,6,76.06,0.43,0.25,95.08,90
10887,5406,10,66.03,0.31,0.25,82.54,90
10888,5406,3,71.46,0.12,0.25,89.32,88
10889,1014,1,197.86,0.45,0.25,247.32,98
10890,1014,5,196.71,0.12,0.25,245.89,76
10891,1014,8,199.02,0.33,0.25,248.78,38
10892,1014,3,192.08,0.11,0.25,240.1,15
10893,1014,9,178.19,0.34,0.25,222.74,94
10894,4279,8,2477.11,0.47,0.25,3096.39,39
10895,4279,6,2246.99,0.38,0.25,2808.74,17
10896,4279,10,2084.56,0.32,0.25,2605.7,41
10897,4279,7,2436.5,0.47,0.25,3045.62,45
10898,4279,9,2274.06,0.43,0.25,2842.58,23
10899,4279,4,2558.32,0.49,0.25,3197.9,71
10900,3102,7,5804.06,0.48,0.25,7255.08,32
10901,3102,5,4884.29,0.11,0.25,6105.36,81
10902,3102,1,5011.16,0.33,0.25,6263.95,19
10903,1187,8,94.66,0.33,0.25,118.32,12
10904,1187,7,96.48,0.38,0.25,120.6,39
10905,1187,5,95.87,0.11,0.25,119.84,57
10906,2100,8,2.25,0.48,0.25,2.81,89
10907,2100,3,2.12,0.13,0.25,2.65,16
10908,2100,5,2.04,0.11,0.25,2.55,56
10909,2100,6,2.17,0.47,0.25,2.71,21
10910,2100,9,2.34,0.48,0.25,2.92,74
10911,2100,1,2.1,0.42,0.25,2.62,42
10912,136,2,699.28,0.46,0.25,874.1,76
10913,136,8,672.82,0.41,0.25,841.03,11
10914,136,5,608.56,0.15,0.25,760.7,76
10915,136,7,653.92,0.46,0.25,817.4,78
10916,2928,5,196.0,0.14,0.25,245.0,86
10917,2928,2,221.45,0.46,0.25,276.81,96
10918,2928,7,197.27,0.31,0.25,246.59,69
10919,2928,9,213.81,0.34,0.25,267.26,72
10920,2928,3,199.81,0.1,0.25,249.76,29
10921,2928,1,220.18,0.46,0.25,275.23,32
10922,2333,3,28.18,0.11,0.25,35.22,90
10923,2333,9,29.8,0.38,0.25,37.25,41
10924,2333,5,27.82,0.12,0.25,34.78,20
10925,3775,1,8042.46,0.39,0.25,10053.08,93
10926,3775,7,8276.25,0.41,0.25,10345.31,27
10927,3775,2,7481.36,0.37,0.25,9351.7,71
10928,3775,9,7668.39,0.32,0.25,9585.49,63
10929,3775,6,7574.88,0.35,0.25,9468.6,11
10930,2605,1,346.28,0.43,0.25,432.85,71
10931,2605,5,315.5,0.12,0.25,394.38,77
10932,2605,8,327.05,0.33,0.25,408.81,81
10933,2605,9,296.27,0.3,0.25,370.34,10
10934,2605,4,338.59,0.45,0.25,423.24,85
10935,2605,2,311.66,0.31,0.25,389.58,60
10936,4280,8,1086.75,0.48,0.25,1358.44,23
10937,4280,7,979.34,0.33,0.25,1224.18,95
10938,4280,2,1118.34,0.43,0.25,1397.92,85
10939,4280,5,1010.93,0.1,0.25,1263.66,79
10940,4280,3,1105.7,0.15,0.25,1382.12,17
10941,5213,4,409.25,0.31,0.25,511.56,52
10942,5213,1,370.96,0.33,0.25,463.7,50
10943,5213,5,366.17,0.11,0.25,457.71,94
10944,5213,2,435.58,0.49,0.25,544.48,93
10945,5213,3,361.39,0.1,0.25,451.74,32
10946,4928,1,298.02,0.36,0.25,372.52,43
10947,4928,8,322.28,0.47,0.25,402.85,82
10948,4928,9,308.42,0.49,0.25,385.52,91
10949,3108,9,877.5,0.44,0.25,1096.88,93
10950,3108,10,838.5,0.49,0.25,1048.12,27
10951,3108,8,838.5,0.43,0.25,1048.12,22
10952,4871,7,201.63,0.45,0.25,252.04,49
10953,4871,1,182.76,0.34,0.25,228.45,79
10954,4871,10,188.66,0.37,0.25,235.82,98
10955,4871,4,186.3,0.35,0.25,232.88,84
10956,4871,5,195.73,0.12,0.25,244.66,79
10957,4871,9,189.84,0.35,0.25,237.3,79
10958,3547,7,3472.7,0.33,0.25,4340.88,58
10959,3547,3,3558.44,0.1,0.25,4448.05,68
10960,3547,2,3665.62,0.48,0.25,4582.02,98
10961,2641,9,62.11,0.42,0.25,77.64,96
10962,2641,5,65.94,0.14,0.25,82.42,32
10963,2641,2,70.16,0.47,0.25,87.7,36
10964,2641,7,64.03,0.37,0.25,80.04,44
10965,2641,1,61.34,0.34,0.25,76.68,29
10966,2391,8,123.98,0.41,0.25,154.98,15
10967,2391,2,110.44,0.34,0.25,138.05,100
10968,2391,5,110.44,0.13,0.25,138.05,49
10969,2391,7,111.15,0.31,0.25,138.94,73
10970,2391,4,116.14,0.42,0.25,145.18,87
10971,2238,5,44.34,0.14,0.25,55.42,96
10972,2238,9,44.34,0.36,0.25,55.42,67
10973,2238,8,42.29,0.45,0.25,52.86,11
10974,2238,4,41.52,0.42,0.25,51.9,50
10975,681,3,29.76,0.14,0.25,37.2,38
10976,681,5,29.06,0.12,0.25,36.32,50
10977,681,4,28.0,0.39,0.25,35.0,59
10978,681,9,28.35,0.4,0.25,35.44,93
10979,5139,2,349.71,0.49,0.25,437.14,48
10980,5139,4,315.5,0.37,0.25,394.38,56
10981,5139,1,313.6,0.38,0.25,392.0,74
10982,5139,6,340.21,0.48,0.25,425.26,57
10983,1227,6,108.23,0.38,0.25,135.29,91
10984,1227,1,102.43,0.32,0.25,128.04,18
10985,1227,2,121.11,0.49,0.25,151.39,78
10986,1227,8,108.87,0.31,0.25,136.09,92
10987,1227,4,112.74,0.45,0.25,140.92,96
10988,1227,5,97.92,0.12,0.25,122.4,31
10989,4869,4,167.55,0.38,0.25,209.44,31
10990,4869,2,175.88,0.39,0.25,219.85,32
10991,4869,10,162.35,0.32,0.25,202.94,42
10992,4869,1,172.76,0.39,0.25,215.95,97
10993,4869,5,182.12,0.15,0.25,227.65,100
10994,4869,9,196.69,0.49,0.25,245.86,17
10995,2796,3,209.82,0.13,0.25,262.27,45
10996,2796,4,241.16,0.39,0.25,301.45,81
10997,2796,5,223.45,0.1,0.25,279.31,81
10998,742,6,94.53,0.47,0.25,118.16,13
10999,742,1,85.18,0.3,0.25,106.48,75
11000,742,8,83.62,0.33,0.25,104.52,48
11001,742,5,82.07,0.14,0.25,102.59,14
11002,2725,4,138.74,0.42,0.25,173.42,63
11003,2725,7,150.44,0.48,0.25,188.05,39
11004,2725,5,136.24,0.12,0.25,170.3,40
11005,855,3,72.4,0.14,0.25,90.5,88
11006,855,4,71.54,0.39,0.25,89.43,61
11007,855,9,72.83,0.48,0.25,91.04,73
11008,314,8,26.24,0.44,0.25,32.8,96
11009,314,3,24.22,0.14,0.25,30.28,68
11010,314,1,24.8,0.48,0.25,31.0,22
11011,1412,2,26.3,0.45,0.25,32.88,98
11012,1412,7,26.44,0.49,0.25,33.05,44
11013,1412,8,25.28,0.41,0.25,31.6,95
11014,344,10,440.33,0.31,0.25,550.41,46
11015,344,7,424.6,0.39,0.25,530.75,39
11016,344,6,440.33,0.4,0.25,550.41,51
11017,5234,5,59.07,0.1,0.25,73.84,49
11018,5234,6,63.04,0.43,0.25,78.8,36
11019,5234,9,58.35,0.39,0.25,72.94,77
11020,3390,10,6371.1,0.41,0.25,7963.88,25
11021,3390,2,6669.16,0.49,0.25,8336.45,81
11022,3390,8,6371.1,0.34,0.25,7963.88,94
11023,828,9,28.08,0.36,0.25,35.1,43
11024,828,3,29.85,0.13,0.25,37.31,83
11025,828,7,30.02,0.49,0.25,37.52,33
11026,828,8,30.55,0.4,0.25,38.19,84
11027,67,1,613.49,0.45,0.25,766.86,99
11028,67,10,602.79,0.37,0.25,753.49,65
11029,67,4,652.72,0.46,0.25,815.9,97
11030,67,3,567.12,0.1,0.25,708.9,31
11031,272,5,203.24,0.13,0.25,254.05,14
11032,272,1,231.72,0.48,0.25,289.65,41
11033,272,6,217.48,0.38,0.25,271.85,24
11034,272,2,211.0,0.41,0.25,263.75,30
11035,272,7,235.6,0.48,0.25,294.5,20
11036,272,4,234.3,0.44,0.25,292.88,24
11037,2678,4,19.05,0.49,0.25,23.81,41
11038,2678,3,17.18,0.13,0.25,21.48,18
11039,2678,5,18.94,0.15,0.25,23.68,97
11040,2678,10,17.4,0.35,0.25,21.75,67
11041,701,7,52.83,0.38,0.25,66.04,96
11042,701,1,56.09,0.35,0.25,70.11,92
11043,701,10,55.44,0.42,0.25,69.3,35
11044,5028,1,609.69,0.48,0.25,762.11,32
11045,5028,10,534.3,0.37,0.25,667.88,100
11046,5028,6,573.63,0.48,0.25,717.04,27
11047,5028,3,544.13,0.11,0.25,680.16,62
11048,5028,2,550.69,0.39,0.25,688.36,51
11049,5028,9,570.35,0.4,0.25,712.94,19
11050,4244,4,1027.7,0.4,0.25,1284.62,16
11051,4244,6,1051.6,0.46,0.25,1314.5,99
11052,4244,3,920.15,0.14,0.25,1150.19,60
11053,4244,10,1051.6,0.46,0.25,1314.5,47
11054,4244,9,1045.62,0.5,0.25,1307.02,59
11055,4244,5,1015.75,0.11,0.25,1269.69,93
11056,4360,5,624.36,0.11,0.25,780.45,81
11057,4360,1,612.72,0.38,0.25,765.9,29
11058,4360,7,698.04,0.44,0.25,872.55,36
11059,4360,3,628.24,0.12,0.25,785.3,69
11060,1363,3,120.07,0.13,0.25,150.09,33
11061,1363,2,123.15,0.37,0.25,153.94,45
11062,1363,10,126.23,0.44,0.25,157.79,68
11063,1363,9,123.15,0.35,0.25,153.94,24
11064,1363,5,123.92,0.11,0.25,154.9,14
11065,4422,6,1153.03,0.39,0.25,1441.29,70
11066,4422,1,1086.76,0.4,0.25,1358.45,98
11067,4422,8,1206.04,0.43,0.25,1507.55,81
11068,4422,9,1126.52,0.41,0.25,1408.15,24
11069,4422,7,1179.53,0.49,0.25,1474.41,68
11070,273,3,39.31,0.15,0.25,49.14,43
11071,273,1,40.21,0.4,0.25,50.26,16
11072,273,8,39.08,0.43,0.25,48.85,38
11073,273,10,37.05,0.31,0.25,46.31,54
11074,273,6,36.82,0.35,0.25,46.02,82
11075,273,7,42.02,0.47,0.25,52.53,38
11076,4097,3,2010.78,0.14,0.25,2513.48,93
11077,4097,9,2155.27,0.48,0.25,2694.09,11
11078,4097,7,2179.35,0.42,0.25,2724.19,28
11079,2194,6,8.96,0.45,0.25,11.2,21
11080,2194,10,8.8,0.38,0.25,11.0,62
11081,2194,3,8.47,0.11,0.25,10.59,11
11082,2194,1,8.25,0.31,0.25,10.31,37
11083,1635,9,599.42,0.44,0.25,749.28,37
11084,1635,7,592.83,0.41,0.25,741.04,100
11085,1635,3,530.25,0.13,0.25,662.81,40
11086,624,5,23.91,0.12,0.25,29.89,39
11087,624,3,24.62,0.14,0.25,30.78,56
11088,624,8,24.48,0.42,0.25,30.6,43
11089,624,6,23.91,0.45,0.25,29.89,92
11090,624,2,23.48,0.36,0.25,29.35,81
11091,624,10,26.18,0.44,0.25,32.72,56
11092,1178,5,218.33,0.15,0.25,272.91,77
11093,1178,1,218.33,0.45,0.25,272.91,36
11094,1178,7,220.93,0.47,0.25,276.16,72
11095,4292,6,1712.44,0.44,0.25,2140.55,69
11096,4292,1,1525.29,0.39,0.25,1906.61,13
11097,4292,8,1693.73,0.48,0.25,2117.16,89
11098,4292,2,1609.51,0.36,0.25,2011.89,23
